time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.004,2.515000e+01,-4.995490e+00,8.743465e-01,2.850825e-01,6.216341e-01,6.381744e-01,0.100586,36.2109
0.00403125,2.515000e+01,-4.995677e+00,8.743465e-01,2.834587e-01,6.214793e-01,6.346975e-01,0.101372,36.4938
0.0040625,2.515000e+01,-4.995854e+00,8.743465e-01,2.828464e-01,6.209896e-01,6.338260e-01,0.102158,36.7767
0.00409375,2.515000e+01,-4.996043e+00,8.743465e-01,2.829323e-01,6.205537e-01,6.344639e-01,0.102943,37.0596
0.004125,2.515000e+01,-4.996260e+00,8.743465e-01,2.835249e-01,6.202904e-01,6.360629e-01,0.103729,37.3425
0.00415625,2.515000e+01,-4.996487e+00,8.743465e-01,2.834362e-01,6.197676e-01,6.364000e-01,0.104515,37.6254
0.0041875,2.515000e+01,-4.996669e+00,8.743465e-01,2.823737e-01,6.202215e-01,6.335506e-01,0.105301,37.9083
0.00421875,2.515000e+01,-4.996845e+00,8.743465e-01,2.817763e-01,6.194349e-01,6.330131e-01,0.106087,38.1912
0.00425,2.515000e+01,-4.997048e+00,8.743465e-01,2.819485e-01,6.183908e-01,6.344690e-01,0.106873,38.4741
0.00428125,2.515000e+01,-4.997265e+00,8.743465e-01,2.821453e-01,6.181865e-01,6.351215e-01,0.107658,38.7570
0.0043125,2.515000e+01,-4.997482e+00,8.743465e-01,2.816844e-01,6.173783e-01,6.349141e-01,0.108444,39.0399
0.00434375,2.515000e+01,-4.997678e+00,8.743465e-01,2.808955e-01,6.170492e-01,6.334739e-01,0.109230,39.3228
0.004375,2.515000e+01,-4.997863e+00,8.743465e-01,2.806099e-01,6.171372e-01,6.327395e-01,0.110016,39.6057
0.00440625,2.515000e+01,-4.998024e+00,8.743465e-01,2.798487e-01,6.174188e-01,6.307350e-01,0.110802,39.8886
0.0044375,2.515000e+01,-4.998210e+00,8.743465e-01,2.800189e-01,6.165596e-01,6.319985e-01,0.111588,40.1715
0.00446875,2.515000e+01,-4.998401e+00,8.743465e-01,2.797518e-01,6.158551e-01,6.321176e-01,0.112373,40.4544
0.0045,2.515000e+01,-4.998623e+00,8.743465e-01,2.802076e-01,6.152049e-01,6.338170e-01,0.113159,40.7373
0.00453125,2.515000e+01,-4.998838e+00,8.743465e-01,2.799636e-01,6.152522e-01,6.332163e-01,0.113945,41.0202
0.0045625,2.515000e+01,-4.999026e+00,8.743465e-01,2.791064e-01,6.151506e-01,6.313816e-01,0.114731,41.3031
0.00459375,2.515000e+01,-4.999226e+00,8.743465e-01,2.790740e-01,6.145683e-01,6.319065e-01,0.115517,41.5860
0.004625,2.515000e+01,-4.999423e+00,8.743465e-01,2.786346e-01,6.140144e-01,6.314808e-01,0.116302,41.8689
0.00465625,2.515000e+01,-4.999631e+00,8.743465e-01,2.783508e-01,6.131115e-01,6.317666e-01,0.117088,42.1518
0.0046875,2.515000e+01,-4.999844e+00,8.743465e-01,2.780178e-01,6.122090e-01,6.319409e-01,0.117874,42.4347
0.00471875,2.515000e+01,-4.999997e+00,8.743465e-01,2.763200e-01,6.122517e-01,6.280380e-01,0.118660,42.7176
0.00475,2.515000e+01,-5.000150e+00,8.743465e-01,2.762782e-01,6.123243e-01,6.278688e-01,0.119446,43.0005
0.00478125,2.515000e+01,-5.000303e+00,8.743465e-01,2.763038e-01,6.126960e-01,6.275461e-01,0.120232,43.2834
0.0048125,2.515000e+01,-5.000484e+00,8.743465e-01,2.764972e-01,6.117825e-01,6.289227e-01,0.121017,43.5663
0.00484375,2.515000e+01,-5.000695e+00,8.743465e-01,2.767666e-01,6.105779e-01,6.307776e-01,0.121803,43.8492
0.004875,2.515000e+01,-5.000893e+00,8.743465e-01,2.761182e-01,6.100566e-01,6.298379e-01,0.122589,44.1321
0.00490625,2.515000e+01,-5.001086e+00,8.743465e-01,2.757499e-01,6.098666e-01,6.291937e-01,0.123375,44.4150
0.0049375,2.515000e+01,-5.001270e+00,8.743465e-01,2.754525e-01,6.099734e-01,6.284049e-01,0.124161,44.6979
0.00496875,2.515000e+01,-5.001455e+00,8.743465e-01,2.750783e-01,6.093716e-01,6.281708e-01,0.124947,44.9808
0.005,2.515000e+01,-5.001639e+00,8.743465e-01,2.749195e-01,6.092658e-01,6.279174e-01,0.125732,45.2637
0.00503125,2.515000e+01,-5.001844e+00,8.743465e-01,2.749114e-01,6.082997e-01,6.288959e-01,0.126518,45.5466
0.0050625,2.515000e+01,-5.002036e+00,8.743465e-01,2.742385e-01,6.076136e-01,6.280653e-01,0.127304,45.8295
0.00509375,2.515000e+01,-5.002210e+00,8.743465e-01,2.734089e-01,6.070660e-01,6.267302e-01,0.128090,46.1124
0.005125,2.515000e+01,-5.002373e+00,8.743465e-01,2.728749e-01,6.069892e-01,6.255851e-01,0.128876,46.3953
0.00515625,2.515000e+01,-5.002556e+00,8.743465e-01,2.733814e-01,6.069155e-01,6.268221e-01,0.129662,46.6782
0.0051875,2.515000e+01,-5.002755e+00,8.743465e-01,2.736758e-01,6.066854e-01,6.277355e-01,0.130447,46.9611
0.00521875,2.515000e+01,-5.002941e+00,8.743465e-01,2.729300e-01,6.058714e-01,6.268660e-01,0.131233,47.2440
0.00525,2.515000e+01,-5.003113e+00,8.743465e-01,2.720252e-01,6.050153e-01,6.256715e-01,0.132019,47.5268
0.00528125,2.515000e+01,-5.003281e+00,8.743465e-01,2.713780e-01,6.043071e-01,6.249145e-01,0.132805,47.8097
0.0053125,2.515000e+01,-5.003454e+00,8.743465e-01,2.712996e-01,6.040818e-01,6.249673e-01,0.133591,48.0926
0.00534375,2.515000e+01,-5.003645e+00,8.743465e-01,2.716008e-01,6.038201e-01,6.259319e-01,0.134377,48.3755
0.005375,2.515000e+01,-5.003835e+00,8.743465e-01,2.715556e-01,6.039865e-01,6.256554e-01,0.135162,48.6584
0.00540625,2.515000e+01,-5.004032e+00,8.743465e-01,2.714088e-01,6.034000e-01,6.259252e-01,0.135948,48.9413
0.0054375,2.515000e+01,-5.004216e+00,8.743465e-01,2.705884e-01,6.026102e-01,6.248508e-01,0.136734,49.2242
0.00546875,2.515000e+01,-5.004381e+00,8.743465e-01,2.696239e-01,6.019415e-01,6.233154e-01,0.137520,49.5071
