time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00156,2.515000e+01,-4.946073e+00,8.743465e-01,3.713927e-01,7.541233e-01,6.853221e-01,0.039229,14.1223
0.00157,2.515000e+01,-4.946220e+00,8.743465e-01,3.724768e-01,7.567644e-01,6.849237e-01,0.039480,14.2128
0.00158,2.515000e+01,-4.946364e+00,8.743465e-01,3.736260e-01,7.594556e-01,6.846024e-01,0.039731,14.3033
0.00159,2.515000e+01,-4.946508e+00,8.743465e-01,3.748518e-01,7.620341e-01,6.845243e-01,0.039983,14.3938
0.0016,2.515000e+01,-4.946651e+00,8.743465e-01,3.760482e-01,7.646652e-01,6.843463e-01,0.040234,14.4844
0.00161,2.515000e+01,-4.946793e+00,8.743465e-01,3.772677e-01,7.673174e-01,6.841924e-01,0.040486,14.5749
0.00162,2.515000e+01,-4.946934e+00,8.743465e-01,3.784376e-01,7.700228e-01,6.839029e-01,0.040737,14.6654
0.00163,2.515000e+01,-4.947073e+00,8.743465e-01,3.795395e-01,7.724890e-01,6.837044e-01,0.040989,14.7560
0.00164,2.515000e+01,-4.947208e+00,8.743465e-01,3.804817e-01,7.750280e-01,6.831564e-01,0.041240,14.8465
0.00165,2.515000e+01,-4.947341e+00,8.743465e-01,3.814826e-01,7.775659e-01,6.827179e-01,0.041492,14.9370
0.00166,2.515000e+01,-4.947474e+00,8.743465e-01,3.826718e-01,7.798132e-01,6.828724e-01,0.041743,15.0275
0.00167,2.515000e+01,-4.947604e+00,8.743465e-01,3.835611e-01,7.821650e-01,6.824014e-01,0.041995,15.1181
0.00168,2.515000e+01,-4.947735e+00,8.743465e-01,3.846634e-01,7.843518e-01,6.824546e-01,0.042246,15.2086
0.00169,2.515000e+01,-4.947865e+00,8.743465e-01,3.857812e-01,7.868548e-01,6.822603e-01,0.042498,15.2991
0.0017,2.515000e+01,-4.947994e+00,8.743465e-01,3.870098e-01,7.894930e-01,6.821460e-01,0.042749,15.3896
0.00171,2.515000e+01,-4.948122e+00,8.743465e-01,3.882308e-01,7.921104e-01,6.820371e-01,0.043000,15.4802
0.00172,2.515000e+01,-4.948250e+00,8.743465e-01,3.893948e-01,7.946092e-01,6.819308e-01,0.043252,15.5707
0.00173,2.515000e+01,-4.948377e+00,8.743465e-01,3.905536e-01,7.971471e-01,6.817825e-01,0.043503,15.6612
0.00174,2.515000e+01,-4.948503e+00,8.743465e-01,3.917054e-01,7.996849e-01,6.816232e-01,0.043755,15.7518
0.00175,2.515000e+01,-4.948628e+00,8.743465e-01,3.928561e-01,8.021714e-01,6.815066e-01,0.044006,15.8423
0.00176,2.515000e+01,-4.948752e+00,8.743465e-01,3.939835e-01,8.047188e-01,6.812987e-01,0.044258,15.9328
0.00177,2.515000e+01,-4.948875e+00,8.743465e-01,3.951213e-01,8.072442e-01,6.811287e-01,0.044509,16.0233
0.00178,2.515000e+01,-4.948998e+00,8.743465e-01,3.963466e-01,8.097832e-01,6.810987e-01,0.044761,16.1139
0.00179,2.515000e+01,-4.949120e+00,8.743465e-01,3.975074e-01,8.123948e-01,6.808975e-01,0.045012,16.2044
0.0018,2.515000e+01,-4.949242e+00,8.743465e-01,3.986700e-01,8.147917e-01,6.808801e-01,0.045264,16.2949
0.00181,2.515000e+01,-4.949363e+00,8.743465e-01,3.997550e-01,8.172789e-01,6.806555e-01,0.045515,16.3854
0.00182,2.515000e+01,-4.949483e+00,8.743465e-01,4.008324e-01,8.197335e-01,6.804462e-01,0.045767,16.4760
0.00183,2.515000e+01,-4.949602e+00,8.743465e-01,4.019570e-01,8.222875e-01,6.802360e-01,0.046018,16.5665
0.00184,2.515000e+01,-4.949719e+00,8.743465e-01,4.030506e-01,8.248362e-01,6.799791e-01,0.046270,16.6570
0.00185,2.515000e+01,-4.949837e+00,8.743465e-01,4.042518e-01,8.273220e-01,6.799565e-01,0.046521,16.7476
0.00186,2.515000e+01,-4.949955e+00,8.743465e-01,4.055434e-01,8.299103e-01,6.800016e-01,0.046772,16.8381
0.00187,2.515000e+01,-4.950072e+00,8.743465e-01,4.066241e-01,8.323999e-01,6.797745e-01,0.047024,16.9286
0.00188,2.515000e+01,-4.950188e+00,8.743465e-01,4.076920e-01,8.348302e-01,6.795756e-01,0.047275,17.0191
0.00189,2.515000e+01,-4.950305e+00,8.743465e-01,4.089828e-01,8.373346e-01,6.796882e-01,0.047527,17.1097
0.0019,2.515000e+01,-4.950422e+00,8.743465e-01,4.102387e-01,8.400483e-01,6.795731e-01,0.047778,17.2002
0.00191,2.515000e+01,-4.950538e+00,8.743465e-01,4.114447e-01,8.427700e-01,6.793696e-01,0.048030,17.2907
0.00192,2.515000e+01,-4.950655e+00,8.743465e-01,4.127265e-01,8.451508e-01,6.795664e-01,0.048281,17.3812
0.00193,2.515000e+01,-4.950772e+00,8.743465e-01,4.140443e-01,8.479713e-01,6.794685e-01,0.048533,17.4718
0.00194,2.515000e+01,-4.950886e+00,8.743465e-01,4.150922e-01,8.506781e-01,6.790208e-01,0.048784,17.5623
0.00195,2.515000e+01,-4.951000e+00,8.743465e-01,4.162659e-01,8.532432e-01,6.788935e-01,0.049036,17.6528
0.00196,2.515000e+01,-4.951112e+00,8.743465e-01,4.175235e-01,8.559534e-01,6.787886e-01,0.049287,17.7434
0.00197,2.515000e+01,-4.951224e+00,8.743465e-01,4.186459e-01,8.584514e-01,6.786329e-01,0.049539,17.8339
0.00198,2.515000e+01,-4.951336e+00,8.743465e-01,4.197132e-01,8.608668e-01,6.784540e-01,0.049790,17.9244
0.00199,2.515000e+01,-4.951446e+00,8.743465e-01,4.207952e-01,8.633502e-01,6.782465e-01,0.050041,18.0149
0.002,2.515000e+01,-4.951555e+00,8.743465e-01,4.218288e-01,8.658640e-01,6.779384e-01,0.050293,18.1055
0.00201,2.515000e+01,-4.951663e+00,8.743465e-01,4.229789e-01,8.683905e-01,6.778091e-01,0.050544,18.1960
