time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
216,2.51500000e+01,-5.11159355e+00,8.743465e-01,2.170967e-01,5.222620e-01,5.784536e-01,,
217,2.51500000e+01,-5.11160164e+00,8.743465e-01,2.170886e-01,5.222497e-01,5.784457e-01,,
218,2.51500000e+01,-5.11159926e+00,8.743465e-01,2.170950e-01,5.222499e-01,5.784624e-01,,
219,2.51500000e+01,-5.11158569e+00,8.743465e-01,2.171079e-01,5.222602e-01,5.784854e-01,,
220,2.51500000e+01,-5.11158032e+00,8.743465e-01,2.171095e-01,5.222662e-01,5.784831e-01,,
221,2.51500000e+01,-5.11158556e+00,8.743465e-01,2.170952e-01,5.222555e-01,5.784567e-01,,
222,2.51500000e+01,-5.11159043e+00,8.743465e-01,2.170882e-01,5.222467e-01,5.784478e-01,,
223,2.51500000e+01,-5.11158826e+00,8.743465e-01,2.170990e-01,5.222553e-01,5.784672e-01,,
224,2.51500000e+01,-5.11157783e+00,8.743465e-01,2.171093e-01,5.222662e-01,5.784824e-01,,
225,2.51500000e+01,-5.11157864e+00,8.743465e-01,2.171067e-01,5.222646e-01,5.784772e-01,,
226,2.51500000e+01,-5.11158535e+00,8.743465e-01,2.170955e-01,5.222524e-01,5.784611e-01,,
227,2.51500000e+01,-5.11158982e+00,8.743465e-01,2.170915e-01,5.222483e-01,5.784550e-01,,
228,2.51500000e+01,-5.11158361e+00,8.743465e-01,2.171011e-01,5.222603e-01,5.784673e-01,,
229,2.51500000e+01,-5.11157850e+00,8.743465e-01,2.171076e-01,5.222695e-01,5.784744e-01,,
230,2.51500000e+01,-5.11158571e+00,8.743465e-01,2.171012e-01,5.222661e-01,5.784609e-01,,
231,2.51500000e+01,-5.11159561e+00,8.743465e-01,2.170910e-01,5.222526e-01,5.784489e-01,,
232,2.51500000e+01,-5.11159690e+00,8.743465e-01,2.170967e-01,5.222530e-01,5.784634e-01,,
233,2.51500000e+01,-5.11158702e+00,8.743465e-01,2.171057e-01,5.222630e-01,5.784765e-01,,
234,2.51500000e+01,-5.11158371e+00,8.743465e-01,2.171065e-01,5.222698e-01,5.784709e-01,,
235,2.51500000e+01,-5.11159286e+00,8.743465e-01,2.170931e-01,5.222619e-01,5.784441e-01,,
236,2.51500000e+01,-5.11160172e+00,8.743465e-01,2.170854e-01,5.222519e-01,5.784347e-01,,
237,2.51500000e+01,-5.11160199e+00,8.743465e-01,2.170939e-01,5.222569e-01,5.784518e-01,,
238,2.51500000e+01,-5.11159104e+00,8.743465e-01,2.171060e-01,5.222670e-01,5.784729e-01,,
239,2.51500000e+01,-5.11159012e+00,8.743465e-01,2.171055e-01,5.222678e-01,5.784706e-01,,
240,2.51500000e+01,-5.11159639e+00,8.743465e-01,2.170923e-01,5.222560e-01,5.784483e-01,,
241,2.51500000e+01,-5.11160078e+00,8.743465e-01,2.170866e-01,5.222494e-01,5.784405e-01,,
242,2.51500000e+01,-5.11159544e+00,8.743465e-01,2.170973e-01,5.222597e-01,5.784578e-01,,
243,2.51500000e+01,-5.11158788e+00,8.743465e-01,2.171058e-01,5.222696e-01,5.784695e-01,,
244,2.51500000e+01,-5.11159241e+00,8.743465e-01,2.171029e-01,5.222691e-01,5.784622e-01,,
245,2.51500000e+01,-5.11160009e+00,8.743465e-01,2.170925e-01,5.222542e-01,5.784509e-01,,
246,2.51500000e+01,-5.11160074e+00,8.743465e-01,2.170932e-01,5.222508e-01,5.784567e-01,,
247,2.51500000e+01,-5.11159083e+00,8.743465e-01,2.171020e-01,5.222613e-01,5.784685e-01,,
248,2.51500000e+01,-5.11158409e+00,8.743465e-01,2.171061e-01,5.222699e-01,5.784700e-01,,
249,2.51500000e+01,-5.11158953e+00,8.743465e-01,2.170970e-01,5.222632e-01,5.784530e-01,,
250,2.51500000e+01,-5.11159667e+00,8.743465e-01,2.170893e-01,5.222511e-01,5.784460e-01,,
251,2.51500000e+01,-5.11159508e+00,8.743465e-01,2.170961e-01,5.222524e-01,5.784627e-01,,
