time,n,URef,J,KT,10KQ,eta0,tours,angle_deg
0.0412,2.515000e+01,-5.164576e+00,9.031261e-01,2.277277e-01,5.477287e-01,5.976111e-01,1.036035,12.9726
0.0412333,2.515000e+01,-5.164643e+00,9.031375e-01,2.279256e-01,5.475845e-01,5.982957e-01,1.036872,13.2741
0.0412667,2.515000e+01,-5.164702e+00,9.031481e-01,2.279104e-01,5.479762e-01,5.978355e-01,1.037712,13.5764
0.0413,2.515000e+01,-5.164755e+00,9.031569e-01,2.277736e-01,5.479478e-01,5.975135e-01,1.038550,13.8779
0.0413333,2.515000e+01,-5.164816e+00,9.031674e-01,2.277415e-01,5.474934e-01,5.979318e-01,1.039387,14.1793
0.0413667,2.515000e+01,-5.164890e+00,9.031806e-01,2.276686e-01,5.467905e-01,5.985176e-01,1.040227,14.4817
0.0414,2.515000e+01,-5.164971e+00,9.031947e-01,2.279447e-01,5.471396e-01,5.988706e-01,1.041064,14.7832
0.0414333,2.515000e+01,-5.165028e+00,9.032052e-01,2.278198e-01,5.480952e-01,5.975053e-01,1.041902,15.0846
0.0414667,2.515000e+01,-5.165076e+00,9.032132e-01,2.278359e-01,5.486164e-01,5.969853e-01,1.042742,15.3870
0.0415,2.515000e+01,-5.165129e+00,9.032228e-01,2.278530e-01,5.483885e-01,5.972847e-01,1.043579,15.6884
0.0415333,2.515000e+01,-5.165188e+00,9.032325e-01,2.278875e-01,5.481642e-01,5.976261e-01,1.044416,15.9899
0.0415667,2.515000e+01,-5.165279e+00,9.032483e-01,2.282911e-01,5.474371e-01,5.994903e-01,1.045256,16.2922
0.0416,2.515000e+01,-5.165373e+00,9.032650e-01,2.283726e-01,5.474855e-01,5.996622e-01,1.046094,16.5937
0.0416333,2.515000e+01,-5.165461e+00,9.032809e-01,2.284175e-01,5.478330e-01,5.994101e-01,1.046931,16.8952
0.0416667,2.515000e+01,-5.165526e+00,9.032914e-01,2.281259e-01,5.484917e-01,5.979332e-01,1.047771,17.1975
0.0417,2.515000e+01,-5.165589e+00,9.033029e-01,2.280157e-01,5.484674e-01,5.976784e-01,1.048608,17.4990
0.0417333,2.515000e+01,-5.165665e+00,9.033161e-01,2.281089e-01,5.481236e-01,5.983065e-01,1.049446,17.8004
0.0417667,2.515000e+01,-5.165723e+00,9.033266e-01,2.278751e-01,5.482926e-01,5.975158e-01,1.050286,18.1028
0.0418,2.515000e+01,-5.165773e+00,9.033354e-01,2.280161e-01,5.489213e-01,5.972063e-01,1.051123,18.4042
0.0418333,2.515000e+01,-5.165825e+00,9.033442e-01,2.280200e-01,5.488713e-01,5.972767e-01,1.051960,18.7057
0.0418667,2.515000e+01,-5.165883e+00,9.033539e-01,2.281343e-01,5.489803e-01,5.974647e-01,1.052800,19.0081
0.0419,2.515000e+01,-5.165964e+00,9.033688e-01,2.281807e-01,5.482558e-01,5.983852e-01,1.053638,19.3095
0.0419333,2.515000e+01,-5.166053e+00,9.033838e-01,2.280905e-01,5.477788e-01,5.986796e-01,1.054475,19.6110
0.0419667,2.515000e+01,-5.166143e+00,9.033996e-01,2.280348e-01,5.476919e-01,5.986387e-01,1.055315,19.9133
0.042,2.515000e+01,-5.166222e+00,9.034137e-01,2.280434e-01,5.485727e-01,5.977093e-01,1.056152,20.2148
0.0420333,2.515000e+01,-5.166289e+00,9.034251e-01,2.280665e-01,5.494689e-01,5.968029e-01,1.056990,20.5162
0.0420667,2.515000e+01,-5.166359e+00,9.034374e-01,2.280295e-01,5.493862e-01,5.968037e-01,1.057829,20.8186
0.0421,2.515000e+01,-5.166425e+00,9.034489e-01,2.278886e-01,5.494899e-01,5.963302e-01,1.058667,21.1201
0.0421333,2.515000e+01,-5.166510e+00,9.034638e-01,2.280425e-01,5.491061e-01,5.971597e-01,1.059504,21.4215
0.0421667,2.515000e+01,-5.166642e+00,9.034867e-01,2.285635e-01,5.481468e-01,5.995871e-01,1.060344,21.7239
0.0422,2.515000e+01,-5.166792e+00,9.035131e-01,2.288068e-01,5.480636e-01,6.003338e-01,1.061181,22.0253
0.0422333,2.515000e+01,-5.166923e+00,9.035360e-01,2.286570e-01,5.490319e-01,5.988981e-01,1.062019,22.3268
0.0422667,2.515000e+01,-5.167031e+00,9.035553e-01,2.280975e-01,5.496021e-01,5.968248e-01,1.062859,22.6292
0.0423,2.515000e+01,-5.167145e+00,9.035755e-01,2.279912e-01,5.495921e-01,5.965708e-01,1.063696,22.9306
0.0423333,2.515000e+01,-5.167280e+00,9.035984e-01,2.281235e-01,5.491329e-01,5.974319e-01,1.064534,23.2321
0.0423667,2.515000e+01,-5.167428e+00,9.036248e-01,2.283712e-01,5.491150e-01,5.981169e-01,1.065373,23.5344
0.0424,2.515000e+01,-5.167571e+00,9.036494e-01,2.285504e-01,5.498985e-01,5.977498e-01,1.066211,23.8359
0.0424333,2.515000e+01,-5.167711e+00,9.036741e-01,2.283296e-01,5.497695e-01,5.973286e-01,1.067048,24.1373
0.0424667,2.515000e+01,-5.167847e+00,9.036978e-01,2.282256e-01,5.499238e-01,5.969053e-01,1.067888,24.4397
0.0425,2.515000e+01,-5.167999e+00,9.037242e-01,2.281027e-01,5.492567e-01,5.973256e-01,1.068725,24.7412
0.0425333,2.515000e+01,-5.168190e+00,9.037576e-01,2.285914e-01,5.484890e-01,5.994656e-01,1.069563,25.0426
0.0425667,2.515000e+01,-5.168398e+00,9.037946e-01,2.287149e-01,5.483095e-01,6.000099e-01,1.070403,25.3450
0.0426,2.515000e+01,-5.168567e+00,9.038236e-01,2.282957e-01,5.497458e-01,5.973647e-01,1.071240,25.6464
0.0426333,2.515000e+01,-5.168688e+00,9.038447e-01,2.276156e-01,5.509315e-01,5.943175e-01,1.072077,25.9479
0.0426667,2.515000e+01,-5.168834e+00,9.038702e-01,2.278245e-01,5.503913e-01,5.954634e-01,1.072917,26.2503
0.0427,2.515000e+01,-5.169012e+00,9.039019e-01,2.282805e-01,5.498595e-01,5.972533e-01,1.073755,26.5517
0.0427333,2.515000e+01,-5.169208e+00,9.039353e-01,2.284870e-01,5.495531e-01,5.981493e-01,1.074592,26.8532
0.0427667,2.515000e+01,-5.169409e+00,9.039705e-01,2.285356e-01,5.493873e-01,5.984803e-01,1.075432,27.1555
0.0428,2.515000e+01,-5.169586e+00,9.040021e-01,2.283123e-01,5.500317e-01,5.972153e-01,1.076269,27.4570
0.0428333,2.515000e+01,-5.169769e+00,9.040338e-01,2.285778e-01,5.505687e-01,5.973480e-01,1.077107,27.7584
0.0428667,2.515000e+01,-5.169959e+00,9.040672e-01,2.286627e-01,5.504482e-01,5.977225e-01,1.077947,28.0608
0.0429,2.515000e+01,-5.170162e+00,9.041024e-01,2.286074e-01,5.496384e-01,5.984820e-01,1.078784,28.3623
0.0429333,2.515000e+01,-5.170354e+00,9.041358e-01,2.282815e-01,5.493193e-01,5.979981e-01,1.079621,28.6637
0.0429667,2.515000e+01,-5.170509e+00,9.041631e-01,2.279348e-01,5.502713e-01,5.960749e-01,1.080461,28.9661
0.043,2.515000e+01,-5.170665e+00,9.041904e-01,2.281581e-01,5.508115e-01,5.960913e-01,1.081299,29.2675
0.0430333,2.515000e+01,-5.170837e+00,9.042203e-01,2.284901e-01,5.508062e-01,5.969844e-01,1.082136,29.5690
0.0430667,2.515000e+01,-5.171025e+00,9.042537e-01,2.287964e-01,5.507467e-01,5.978714e-01,1.082976,29.8713
0.0431,2.515000e+01,-5.171233e+00,9.042898e-01,2.290310e-01,5.503313e-01,5.989604e-01,1.083813,30.1728
0.0431333,2.515000e+01,-5.171448e+00,9.043276e-01,2.289962e-01,5.499485e-01,5.993106e-01,1.084651,30.4743
0.0431667,2.515000e+01,-5.171654e+00,9.043637e-01,2.286937e-01,5.499575e-01,5.985330e-01,1.085491,30.7766
0.0432,2.515000e+01,-5.171833e+00,9.043944e-01,2.282973e-01,5.508230e-01,5.965776e-01,1.086328,31.0781
0.0432333,2.515000e+01,-5.172004e+00,9.044244e-01,2.282982e-01,5.513780e-01,5.959993e-01,1.087165,31.3795
0.0432667,2.515000e+01,-5.172194e+00,9.044578e-01,2.284878e-01,5.508441e-01,5.970943e-01,1.088005,31.6819
0.0433,2.515000e+01,-5.172367e+00,9.044886e-01,2.280640e-01,5.508620e-01,5.959870e-01,1.088843,31.9833
0.0433333,2.515000e+01,-5.172534e+00,9.045176e-01,2.278707e-01,5.509136e-01,5.954455e-01,1.089680,32.2848
0.0433667,2.515000e+01,-5.172736e+00,9.045528e-01,2.287110e-01,5.511111e-01,5.974503e-01,1.090520,32.5872
0.0434,2.515000e+01,-5.172957e+00,9.045915e-01,2.287992e-01,5.505340e-01,5.983333e-01,1.091357,32.8886
0.0434333,2.515000e+01,-5.173155e+00,9.046258e-01,2.281080e-01,5.505319e-01,5.965506e-01,1.092195,33.1901
0.0434667,2.515000e+01,-5.173333e+00,9.046574e-01,2.279631e-01,5.511842e-01,5.954864e-01,1.093035,33.4924
0.0435,2.515000e+01,-5.173560e+00,9.046970e-01,2.289551e-01,5.507193e-01,5.986090e-01,1.093872,33.7939
0.0435333,2.515000e+01,-5.173813e+00,9.047410e-01,2.294234e-01,5.507120e-01,5.998705e-01,1.094709,34.0953
0.0435667,2.515000e+01,-5.174033e+00,9.047797e-01,2.287768e-01,5.513485e-01,5.975148e-01,1.095549,34.3977
0.0436,2.515000e+01,-5.174224e+00,9.048131e-01,2.279855e-01,5.513027e-01,5.955197e-01,1.096387,34.6992
0.0436333,2.515000e+01,-5.174431e+00,9.048492e-01,2.282108e-01,5.509278e-01,5.965374e-01,1.097224,35.0006
0.0436667,2.515000e+01,-5.174656e+00,9.048888e-01,2.284025e-01,5.504608e-01,5.975712e-01,1.098064,35.3030
0.0437,2.515000e+01,-5.174883e+00,9.049284e-01,2.287264e-01,5.510489e-01,5.978060e-01,1.098901,35.6044
0.0437333,2.515000e+01,-5.175125e+00,9.049706e-01,2.291313e-01,5.511026e-01,5.988339e-01,1.099739,35.9059
0.0437667,2.515000e+01,-5.175382e+00,9.050154e-01,2.291836e-01,5.507851e-01,5.993456e-01,1.100578,36.2083
0.0438,2.515000e+01,-5.175580e+00,9.050497e-01,2.278853e-01,5.511042e-01,5.956286e-01,1.101416,36.5097
0.0438333,2.515000e+01,-5.175764e+00,9.050823e-01,2.275270e-01,5.510384e-01,5.947842e-01,1.102253,36.8112
0.0438667,2.515000e+01,-5.175972e+00,9.051183e-01,2.280410e-01,5.509004e-01,5.963007e-01,1.103093,37.1135
0.0439,2.515000e+01,-5.176207e+00,9.051597e-01,2.286448e-01,5.508294e-01,5.979841e-01,1.103931,37.4150
0.0439333,2.515000e+01,-5.176443e+00,9.052010e-01,2.287267e-01,5.509915e-01,5.980494e-01,1.104768,37.7164
0.0439667,2.515000e+01,-5.176629e+00,9.052336e-01,2.277453e-01,5.514338e-01,5.950275e-01,1.105608,38.0188
0.044,2.515000e+01,-5.176830e+00,9.052688e-01,2.279562e-01,5.509041e-01,5.961740e-01,1.106445,38.3203
0.0440323,2.515000e+01,-5.177052e+00,9.053075e-01,2.284574e-01,5.512032e-01,5.971862e-01,1.107257,38.6127
0.0440645,2.515000e+01,-5.177286e+00,9.053488e-01,2.285344e-01,5.505466e-01,5.981268e-01,1.108067,38.9042
0.0440968,2.515000e+01,-5.177516e+00,9.053884e-01,2.284639e-01,5.504919e-01,5.980286e-01,1.108879,39.1966
0.044129,2.515000e+01,-5.177730e+00,9.054262e-01,2.281313e-01,5.504234e-01,5.972566e-01,1.109689,39.4881
0.0441613,2.515000e+01,-5.177897e+00,9.054552e-01,2.275229e-01,5.513538e-01,5.946780e-01,1.110501,39.7805
0.0441935,2.515000e+01,-5.178085e+00,9.054878e-01,2.277185e-01,5.508599e-01,5.957441e-01,1.111311,40.0720
0.0442258,2.515000e+01,-5.178280e+00,9.055221e-01,2.279009e-01,5.507062e-01,5.964108e-01,1.112123,40.3644
0.0442581,2.515000e+01,-5.178500e+00,9.055608e-01,2.283470e-01,5.501565e-01,5.982005e-01,1.112935,40.6568
0.0442903,2.515000e+01,-5.178722e+00,9.055995e-01,2.286491e-01,5.505666e-01,5.985713e-01,1.113745,40.9483
0.0443226,2.515000e+01,-5.178919e+00,9.056338e-01,2.281241e-01,5.506551e-01,5.971234e-01,1.114557,41.2407
0.0443548,2.515000e+01,-5.179111e+00,9.056672e-01,2.280456e-01,5.506214e-01,5.969771e-01,1.115367,41.5322
0.0443871,2.515000e+01,-5.179311e+00,9.057024e-01,2.281771e-01,5.503797e-01,5.976066e-01,1.116179,41.8246
0.0444194,2.515000e+01,-5.179517e+00,9.057385e-01,2.280788e-01,5.498585e-01,5.979390e-01,1.116992,42.1170
0.0444516,2.515000e+01,-5.179741e+00,9.057780e-01,2.284300e-01,5.496653e-01,5.990963e-01,1.117801,42.4085
0.0444839,2.515000e+01,-5.179894e+00,9.058044e-01,2.270070e-01,5.500817e-01,5.949312e-01,1.118614,42.7009
0.0445161,2.515000e+01,-5.180036e+00,9.058291e-01,2.269167e-01,5.502939e-01,5.944815e-01,1.119423,42.9924
0.0445484,2.515000e+01,-5.180177e+00,9.058537e-01,2.270192e-01,5.505266e-01,5.945149e-01,1.120235,43.2848
0.0445806,2.515000e+01,-5.180355e+00,9.058854e-01,2.276508e-01,5.500643e-01,5.966900e-01,1.121045,43.5763
0.0446129,2.515000e+01,-5.180565e+00,9.059214e-01,2.282828e-01,5.496342e-01,5.988391e-01,1.121857,43.8687
0.0446452,2.515000e+01,-5.180764e+00,9.059566e-01,2.279579e-01,5.496574e-01,5.979850e-01,1.122670,44.1611
0.0446774,2.515000e+01,-5.180948e+00,9.059891e-01,2.276016e-01,5.496094e-01,5.971233e-01,1.123479,44.4526
0.0447097,2.515000e+01,-5.181131e+00,9.060208e-01,2.276016e-01,5.497879e-01,5.969504e-01,1.124292,44.7450
0.0447419,2.515000e+01,-5.181308e+00,9.060516e-01,2.274393e-01,5.497932e-01,5.965398e-01,1.125101,45.0365
0.0447742,2.515000e+01,-5.181495e+00,9.060841e-01,2.275693e-01,5.495736e-01,5.971406e-01,1.125914,45.3289
0.0448065,2.515000e+01,-5.181695e+00,9.061193e-01,2.278346e-01,5.494636e-01,5.979795e-01,1.126726,45.6213
0.0448387,2.515000e+01,-5.181880e+00,9.061519e-01,2.274253e-01,5.492967e-01,5.971081e-01,1.127536,45.9128
0.044871,2.515000e+01,-5.182045e+00,9.061809e-01,2.269655e-01,5.491835e-01,5.960426e-01,1.128348,46.2052
0.0449032,2.515000e+01,-5.182206e+00,9.062090e-01,2.267875e-01,5.491135e-01,5.956694e-01,1.129157,46.4967
0.0449355,2.515000e+01,-5.182396e+00,9.062416e-01,2.276740e-01,5.492804e-01,5.978379e-01,1.129970,46.7891
0.0449677,2.515000e+01,-5.182598e+00,9.062777e-01,2.282289e-01,5.496358e-01,5.989312e-01,1.130779,47.0806
0.045,2.515000e+01,-5.182769e+00,9.063076e-01,2.273526e-01,5.492309e-01,5.970909e-01,1.131592,47.3730
0.0450323,2.515000e+01,-5.182937e+00,9.063366e-01,2.272604e-01,5.489339e-01,5.971909e-01,1.132404,47.6654
0.0450645,2.515000e+01,-5.183084e+00,9.063621e-01,2.266793e-01,5.485032e-01,5.961486e-01,1.133214,47.9569
0.0450968,2.515000e+01,-5.183246e+00,9.063902e-01,2.270993e-01,5.482974e-01,5.974962e-01,1.134026,48.2493
0.045129,2.515000e+01,-5.183391e+00,9.064157e-01,2.271641e-01,5.489597e-01,5.969622e-01,1.134836,48.5408
0.0451613,2.515000e+01,-5.183532e+00,9.064404e-01,2.273602e-01,5.490935e-01,5.973484e-01,1.135648,48.8332
0.0451935,2.515000e+01,-5.183667e+00,9.064641e-01,2.272620e-01,5.488144e-01,5.974094e-01,1.136457,49.1247
0.0452258,2.515000e+01,-5.183781e+00,9.064844e-01,2.267194e-01,5.482732e-01,5.965844e-01,1.137270,49.4171
0.0452581,2.515000e+01,-5.183893e+00,9.065037e-01,2.267050e-01,5.480173e-01,5.968381e-01,1.138082,49.7095
0.0452903,2.515000e+01,-5.184013e+00,9.065248e-01,2.272879e-01,5.484153e-01,5.979522e-01,1.138892,50.0010
0.0453226,2.515000e+01,-5.184133e+00,9.065459e-01,2.274256e-01,5.483584e-01,5.983904e-01,1.139704,50.2934
0.0453548,2.515000e+01,-5.184210e+00,9.065591e-01,2.267368e-01,5.489555e-01,5.959378e-01,1.140514,50.5849
0.0453871,2.515000e+01,-5.184283e+00,9.065723e-01,2.262292e-01,5.478825e-01,5.957767e-01,1.141326,50.8773
0.0454194,2.515000e+01,-5.184352e+00,9.065838e-01,2.260848e-01,5.474192e-01,5.959083e-01,1.142138,51.1697
0.0454516,2.515000e+01,-5.184428e+00,9.065969e-01,2.264307e-01,5.473528e-01,5.969012e-01,1.142948,51.4612
0.0454839,2.515000e+01,-5.184496e+00,9.066093e-01,2.266459e-01,5.478777e-01,5.969043e-01,1.143760,51.7536
0.0455161,2.515000e+01,-5.184574e+00,9.066225e-01,2.271790e-01,5.481642e-01,5.980041e-01,1.144570,52.0451
0.0455484,2.515000e+01,-5.184658e+00,9.066374e-01,2.273348e-01,5.480441e-01,5.985551e-01,1.145382,52.3375
0.0455806,2.515000e+01,-5.184722e+00,9.066488e-01,2.266388e-01,5.473718e-01,5.974634e-01,1.146192,52.6290
0.0456129,2.515000e+01,-5.184779e+00,9.066585e-01,2.265132e-01,5.471822e-01,5.973452e-01,1.147004,52.9214
0.0456452,2.515000e+01,-5.184838e+00,9.066691e-01,2.266834e-01,5.473328e-01,5.976366e-01,1.147816,53.2138
0.0456774,2.515000e+01,-5.184904e+00,9.066805e-01,2.268576e-01,5.472312e-01,5.982147e-01,1.148626,53.5053
0.0457097,2.515000e+01,-5.184958e+00,9.066902e-01,2.267197e-01,5.473760e-01,5.976989e-01,1.149438,53.7977
0.0457419,2.515000e+01,-5.184986e+00,9.066946e-01,2.258894e-01,5.469037e-01,5.960274e-01,1.150248,54.0892
0.0457742,2.515000e+01,-5.185021e+00,9.067007e-01,2.261210e-01,5.467099e-01,5.968544e-01,1.151060,54.3816
0.0458065,2.515000e+01,-5.185050e+00,9.067060e-01,2.261810e-01,5.469095e-01,5.967982e-01,1.151872,54.6740
0.0458387,2.515000e+01,-5.185091e+00,9.067131e-01,2.263392e-01,5.465236e-01,5.976417e-01,1.152682,54.9655
0.045871,2.515000e+01,-5.185133e+00,9.067201e-01,2.265452e-01,5.467126e-01,5.979834e-01,1.153494,55.2579
0.0459032,2.515000e+01,-5.185168e+00,9.067262e-01,2.265103e-01,5.467194e-01,5.978883e-01,1.154304,55.5494
0.0459355,2.515000e+01,-5.185189e+00,9.067306e-01,2.262689e-01,5.466347e-01,5.973458e-01,1.155116,55.8418
0.0459677,2.515000e+01,-5.185182e+00,9.067289e-01,2.254960e-01,5.463177e-01,5.956501e-01,1.155926,56.1333
0.046,2.515000e+01,-5.185180e+00,9.067289e-01,2.256481e-01,5.462245e-01,5.961533e-01,1.156738,56.4257
0.0460323,2.515000e+01,-5.185193e+00,9.067315e-01,2.262168e-01,5.463819e-01,5.974851e-01,1.157550,56.7181
0.0460645,2.515000e+01,-5.185204e+00,9.067333e-01,2.259786e-01,5.459986e-01,5.972765e-01,1.158360,57.0096
0.0460968,2.515000e+01,-5.185217e+00,9.067350e-01,2.258448e-01,5.455200e-01,5.974481e-01,1.159172,57.3020
0.046129,2.515000e+01,-5.185228e+00,9.067377e-01,2.260341e-01,5.459060e-01,5.975270e-01,1.159982,57.5935
0.0461613,2.515000e+01,-5.185243e+00,9.067394e-01,2.262674e-01,5.461813e-01,5.978441e-01,1.160794,57.8859
0.0461935,2.515000e+01,-5.185261e+00,9.067430e-01,2.263566e-01,5.462019e-01,5.980597e-01,1.161604,58.1774
0.0462258,2.515000e+01,-5.185277e+00,9.067456e-01,2.262012e-01,5.460523e-01,5.978141e-01,1.162416,58.4698
0.0462581,2.515000e+01,-5.185306e+00,9.067509e-01,2.261379e-01,5.453737e-01,5.983943e-01,1.163228,58.7622
0.0462903,2.515000e+01,-5.185330e+00,9.067553e-01,2.260890e-01,5.455632e-01,5.980599e-01,1.164038,59.0537
0.0463226,2.515000e+01,-5.185339e+00,9.067562e-01,2.253740e-01,5.451057e-01,5.966699e-01,1.164850,59.3461
0.0463548,2.515000e+01,-5.185364e+00,9.067605e-01,2.255152e-01,5.447366e-01,5.974507e-01,1.165660,59.6376
0.0463871,2.515000e+01,-5.185385e+00,9.067649e-01,2.254421e-01,5.450077e-01,5.969626e-01,1.166472,59.9300
0.0464194,2.515000e+01,-5.185413e+00,9.067693e-01,2.257839e-01,5.452568e-01,5.975978e-01,1.167285,60.2224
0.0464516,2.515000e+01,-5.185441e+00,9.067746e-01,2.258719e-01,5.453989e-01,5.976778e-01,1.168094,60.5139
0.0464839,2.515000e+01,-5.185474e+00,9.067799e-01,2.258560e-01,5.452710e-01,5.977796e-01,1.168907,60.8063
0.0465161,2.515000e+01,-5.185520e+00,9.067878e-01,2.259613e-01,5.449688e-01,5.983957e-01,1.169716,61.0978
0.0465484,2.515000e+01,-5.185552e+00,9.067940e-01,2.253685e-01,5.447382e-01,5.970819e-01,1.170528,61.3902
0.0465806,2.515000e+01,-5.185585e+00,9.067993e-01,2.250894e-01,5.442485e-01,5.968830e-01,1.171338,61.6817
0.0466129,2.515000e+01,-5.185616e+00,9.068054e-01,2.251462e-01,5.444844e-01,5.967786e-01,1.172150,61.9741
0.0466452,2.515000e+01,-5.185653e+00,9.068116e-01,2.254796e-01,5.448856e-01,5.972264e-01,1.172963,62.2665
0.0466774,2.515000e+01,-5.185695e+00,9.068186e-01,2.257021e-01,5.451057e-01,5.975791e-01,1.173772,62.5580
0.0467097,2.515000e+01,-5.185747e+00,9.068283e-01,2.258910e-01,5.452283e-01,5.979511e-01,1.174585,62.8505
0.0467419,2.515000e+01,-5.185808e+00,9.068388e-01,2.256675e-01,5.444265e-01,5.982459e-01,1.175394,63.1419
0.0467742,2.515000e+01,-5.185870e+00,9.068494e-01,2.256221e-01,5.443106e-01,5.982603e-01,1.176207,63.4344
0.0468065,2.515000e+01,-5.185931e+00,9.068599e-01,2.255652e-01,5.442601e-01,5.981721e-01,1.177019,63.7268
0.0468387,2.515000e+01,-5.185996e+00,9.068714e-01,2.257247e-01,5.445502e-01,5.982833e-01,1.177828,64.0183
0.046871,2.515000e+01,-5.186067e+00,9.068837e-01,2.259841e-01,5.449235e-01,5.985688e-01,1.178641,64.3107
0.0469032,2.515000e+01,-5.186134e+00,9.068960e-01,2.256070e-01,5.443649e-01,5.981910e-01,1.179450,64.6022
0.0469355,2.515000e+01,-5.186223e+00,9.069110e-01,2.252762e-01,5.428274e-01,5.990160e-01,1.180263,64.8946
0.0469677,2.515000e+01,-5.186300e+00,9.069242e-01,2.250262e-01,5.431902e-01,5.979603e-01,1.181072,65.1861
0.047,2.515000e+01,-5.186371e+00,9.069373e-01,2.251429e-01,5.438510e-01,5.975517e-01,1.181885,65.4785
0.0470323,2.515000e+01,-5.186444e+00,9.069497e-01,2.254045e-01,5.445397e-01,5.974977e-01,1.182697,65.7709
0.0470645,2.515000e+01,-5.186527e+00,9.069646e-01,2.255564e-01,5.442722e-01,5.982043e-01,1.183507,66.0624
0.0470968,2.515000e+01,-5.186620e+00,9.069804e-01,2.257357e-01,5.440679e-01,5.989151e-01,1.184319,66.3548
0.047129,2.515000e+01,-5.186720e+00,9.069980e-01,2.256174e-01,5.435282e-01,5.992069e-01,1.185129,66.6463
0.0471613,2.515000e+01,-5.186811e+00,9.070139e-01,2.252762e-01,5.433734e-01,5.984821e-01,1.185941,66.9387
0.0471935,2.515000e+01,-5.186898e+00,9.070288e-01,2.252197e-01,5.436783e-01,5.980064e-01,1.186750,67.2302
0.0472258,2.515000e+01,-5.186983e+00,9.070438e-01,2.251932e-01,5.438226e-01,5.977872e-01,1.187563,67.5226
0.0472581,2.515000e+01,-5.187077e+00,9.070605e-01,2.252579e-01,5.435351e-01,5.982859e-01,1.188375,67.8150
0.0472903,2.515000e+01,-5.187174e+00,9.070772e-01,2.250774e-01,5.431823e-01,5.982061e-01,1.189185,68.1065
0.0473226,2.515000e+01,-5.187268e+00,9.070939e-01,2.249609e-01,5.432092e-01,5.978780e-01,1.189997,68.3989
0.0473548,2.515000e+01,-5.187368e+00,9.071115e-01,2.251956e-01,5.435946e-01,5.980883e-01,1.190807,68.6904
0.0473871,2.515000e+01,-5.187468e+00,9.071291e-01,2.254648e-01,5.441590e-01,5.981939e-01,1.191619,68.9828
0.0474194,2.515000e+01,-5.187582e+00,9.071484e-01,2.255227e-01,5.436757e-01,5.988930e-01,1.192431,69.2752
0.0474516,2.515000e+01,-5.187703e+00,9.071696e-01,2.256198e-01,5.436651e-01,5.991762e-01,1.193241,69.5667
0.0474839,2.515000e+01,-5.187830e+00,9.071924e-01,2.256159e-01,5.433961e-01,5.994772e-01,1.194053,69.8591
0.0475161,2.515000e+01,-5.187964e+00,9.072153e-01,2.253999e-01,5.428743e-01,5.994943e-01,1.194863,70.1506
0.0475484,2.515000e+01,-5.188108e+00,9.072408e-01,2.253248e-01,5.424673e-01,5.997608e-01,1.195675,70.4430
0.0475806,2.515000e+01,-5.188240e+00,9.072637e-01,2.250389e-01,5.426390e-01,5.988255e-01,1.196485,70.7345
0.0476129,2.515000e+01,-5.188372e+00,9.072874e-01,2.252314e-01,5.430044e-01,5.989497e-01,1.197297,71.0269
0.0476452,2.515000e+01,-5.188501e+00,9.073094e-01,2.253902e-01,5.436267e-01,5.987009e-01,1.198109,71.3193
0.0476774,2.515000e+01,-5.188633e+00,9.073323e-01,2.254460e-01,5.436314e-01,5.988589e-01,1.198919,71.6108
0.0477097,2.515000e+01,-5.188758e+00,9.073543e-01,2.253992e-01,5.439315e-01,5.984190e-01,1.199731,71.9032
0.0477419,2.515000e+01,-5.188907e+00,9.073807e-01,2.255111e-01,5.429849e-01,5.997773e-01,1.200541,72.1947
0.0477742,2.515000e+01,-5.189065e+00,9.074079e-01,2.256886e-01,5.429059e-01,6.003543e-01,1.201353,72.4871
0.0478065,2.515000e+01,-5.189217e+00,9.074343e-01,2.254669e-01,5.428838e-01,5.998067e-01,1.202165,72.7795
0.0478387,2.515000e+01,-5.189349e+00,9.074581e-01,2.251140e-01,5.431665e-01,5.985714e-01,1.202975,73.0710
0.047871,2.515000e+01,-5.189473e+00,9.074792e-01,2.250471e-01,5.434240e-01,5.981245e-01,1.203787,73.3634
0.0479032,2.515000e+01,-5.189602e+00,9.075020e-01,2.251587e-01,5.433097e-01,5.985618e-01,1.204597,73.6549
0.0479355,2.515000e+01,-5.189742e+00,9.075267e-01,2.253506e-01,5.430396e-01,5.993859e-01,1.205409,73.9473
0.0479677,2.515000e+01,-5.189870e+00,9.075487e-01,2.254579e-01,5.436167e-01,5.990496e-01,1.206219,74.2388
0.048,2.515000e+01,-5.189995e+00,9.075707e-01,2.254361e-01,5.437462e-01,5.988636e-01,1.207031,74.5312
0.0480323,2.515000e+01,-5.190117e+00,9.075918e-01,2.255294e-01,5.439963e-01,5.988501e-01,1.207843,74.8236
0.0480645,2.515000e+01,-5.190241e+00,9.076138e-01,2.254818e-01,5.436767e-01,5.990902e-01,1.208653,75.1151
0.0480968,2.515000e+01,-5.190386e+00,9.076393e-01,2.255306e-01,5.425484e-01,6.004823e-01,1.209465,75.4075
0.048129,2.515000e+01,-5.190534e+00,9.076648e-01,2.255005e-01,5.422435e-01,6.007569e-01,1.210275,75.6990
0.0481613,2.515000e+01,-5.190678e+00,9.076903e-01,2.256550e-01,5.425689e-01,6.008246e-01,1.211087,75.9914
0.0481935,2.515000e+01,-5.190787e+00,9.077096e-01,2.253701e-01,5.435746e-01,5.989685e-01,1.211897,76.2829
